x,y,prim,raw
25,2,LUT,SLICE_X25Y2
26,2,LUT,SLICE_X26Y2
27,2,LUT,SLICE_X27Y2
30,2,LUT,SLICE_X30Y2
32,2,LUT,SLICE_X32Y2
33,2,LUT,SLICE_X33Y2
35,2,LUT,SLICE_X35Y2
36,2,LUT,SLICE_X36Y2
38,2,LUT,SLICE_X38Y2
41,2,LUT,SLICE_X41Y2
44,2,LUT,SLICE_X44Y2
46,2,LUT,SLICE_X46Y2
47,2,LUT,SLICE_X47Y2
0,1,LUT,SLICE_X0Y1
2,1,LUT,SLICE_X2Y1
3,1,LUT,SLICE_X3Y1
6,1,LUT,SLICE_X6Y1
7,1,LUT,SLICE_X7Y1
8,1,LUT,SLICE_X8Y1
10,1,LUT,SLICE_X10Y1
11,1,LUT,SLICE_X11Y1
12,1,LUT,SLICE_X12Y1
13,1,LUT,SLICE_X13Y1
15,1,LUT,SLICE_X15Y1
17,1,LUT,SLICE_X17Y1
18,1,LUT,SLICE_X18Y1
21,1,LUT,SLICE_X21Y1
22,1,LUT,SLICE_X22Y1
23,1,LUT,SLICE_X23Y1
25,1,LUT,SLICE_X25Y1
26,1,LUT,SLICE_X26Y1
27,1,LUT,SLICE_X27Y1
30,1,LUT,SLICE_X30Y1
32,1,LUT,SLICE_X32Y1
33,1,LUT,SLICE_X33Y1
35,1,LUT,SLICE_X35Y1
36,1,LUT,SLICE_X36Y1
38,1,LUT,SLICE_X38Y1
41,1,LUT,SLICE_X41Y1
44,1,LUT,SLICE_X44Y1
46,1,LUT,SLICE_X46Y1
47,1,LUT,SLICE_X47Y1
0,0,LUT,SLICE_X0Y0
2,0,LUT,SLICE_X2Y0
3,0,LUT,SLICE_X3Y0
6,0,LUT,SLICE_X6Y0
7,0,LUT,SLICE_X7Y0
8,0,LUT,SLICE_X8Y0
10,0,LUT,SLICE_X10Y0
11,0,LUT,SLICE_X11Y0
12,0,LUT,SLICE_X12Y0
13,0,LUT,SLICE_X13Y0
15,0,LUT,SLICE_X15Y0
17,0,LUT,SLICE_X17Y0
18,0,LUT,SLICE_X18Y0
21,0,LUT,SLICE_X21Y0
22,0,LUT,SLICE_X22Y0
23,0,LUT,SLICE_X23Y0
25,0,LUT,SLICE_X25Y0
26,0,LUT,SLICE_X26Y0
27,0,LUT,SLICE_X27Y0
30,0,LUT,SLICE_X30Y0
32,0,LUT,SLICE_X32Y0
33,0,LUT,SLICE_X33Y0
35,0,LUT,SLICE_X35Y0
36,0,LUT,SLICE_X36Y0
38,0,LUT,SLICE_X38Y0
41,0,LUT,SLICE_X41Y0
44,0,LUT,SLICE_X44Y0
46,0,LUT,SLICE_X46Y0
47,0,LUT,SLICE_X47Y0
0,70,DSP,DSP48E2_X0Y70
0,71,DSP,DSP48E2_X0Y71
1,70,DSP,DSP48E2_X1Y70
1,71,DSP,DSP48E2_X1Y71
2,70,DSP,DSP48E2_X2Y70
2,71,DSP,DSP48E2_X2Y71
3,70,DSP,DSP48E2_X3Y70
3,71,DSP,DSP48E2_X3Y71
4,70,DSP,DSP48E2_X4Y70
4,71,DSP,DSP48E2_X4Y71
0,68,DSP,DSP48E2_X0Y68
0,69,DSP,DSP48E2_X0Y69
1,68,DSP,DSP48E2_X1Y68
1,69,DSP,DSP48E2_X1Y69
2,68,DSP,DSP48E2_X2Y68
2,69,DSP,DSP48E2_X2Y69
3,68,DSP,DSP48E2_X3Y68
3,69,DSP,DSP48E2_X3Y69
4,68,DSP,DSP48E2_X4Y68
4,69,DSP,DSP48E2_X4Y69
0,66,DSP,DSP48E2_X0Y66
0,67,DSP,DSP48E2_X0Y67
1,66,DSP,DSP48E2_X1Y66
1,67,DSP,DSP48E2_X1Y67
2,66,DSP,DSP48E2_X2Y66
2,67,DSP,DSP48E2_X2Y67
3,66,DSP,DSP48E2_X3Y66
3,67,DSP,DSP48E2_X3Y67
4,66,DSP,DSP48E2_X4Y66
4,67,DSP,DSP48E2_X4Y67
0,64,DSP,DSP48E2_X0Y64
0,65,DSP,DSP48E2_X0Y65
1,64,DSP,DSP48E2_X1Y64
1,65,DSP,DSP48E2_X1Y65
2,64,DSP,DSP48E2_X2Y64
2,65,DSP,DSP48E2_X2Y65
3,64,DSP,DSP48E2_X3Y64
3,65,DSP,DSP48E2_X3Y65
4,64,DSP,DSP48E2_X4Y64
4,65,DSP,DSP48E2_X4Y65
0,62,DSP,DSP48E2_X0Y62
0,63,DSP,DSP48E2_X0Y63
1,62,DSP,DSP48E2_X1Y62
1,63,DSP,DSP48E2_X1Y63
2,62,DSP,DSP48E2_X2Y62
2,63,DSP,DSP48E2_X2Y63
3,62,DSP,DSP48E2_X3Y62
3,63,DSP,DSP48E2_X3Y63
4,62,DSP,DSP48E2_X4Y62
4,63,DSP,DSP48E2_X4Y63
0,60,DSP,DSP48E2_X0Y60
0,61,DSP,DSP48E2_X0Y61
1,60,DSP,DSP48E2_X1Y60
1,61,DSP,DSP48E2_X1Y61
2,60,DSP,DSP48E2_X2Y60
2,61,DSP,DSP48E2_X2Y61
3,60,DSP,DSP48E2_X3Y60
3,61,DSP,DSP48E2_X3Y61
4,60,DSP,DSP48E2_X4Y60
4,61,DSP,DSP48E2_X4Y61
0,58,DSP,DSP48E2_X0Y58
0,59,DSP,DSP48E2_X0Y59
1,58,DSP,DSP48E2_X1Y58
1,59,DSP,DSP48E2_X1Y59
2,58,DSP,DSP48E2_X2Y58
2,59,DSP,DSP48E2_X2Y59
3,58,DSP,DSP48E2_X3Y58
3,59,DSP,DSP48E2_X3Y59
4,58,DSP,DSP48E2_X4Y58
4,59,DSP,DSP48E2_X4Y59
0,56,DSP,DSP48E2_X0Y56
0,57,DSP,DSP48E2_X0Y57
1,56,DSP,DSP48E2_X1Y56
1,57,DSP,DSP48E2_X1Y57
2,56,DSP,DSP48E2_X2Y56
2,57,DSP,DSP48E2_X2Y57
3,56,DSP,DSP48E2_X3Y56
3,57,DSP,DSP48E2_X3Y57
4,56,DSP,DSP48E2_X4Y56
4,57,DSP,DSP48E2_X4Y57
0,54,DSP,DSP48E2_X0Y54
0,55,DSP,DSP48E2_X0Y55
1,54,DSP,DSP48E2_X1Y54
1,55,DSP,DSP48E2_X1Y55
2,54,DSP,DSP48E2_X2Y54
2,55,DSP,DSP48E2_X2Y55
3,54,DSP,DSP48E2_X3Y54
3,55,DSP,DSP48E2_X3Y55
4,54,DSP,DSP48E2_X4Y54
4,55,DSP,DSP48E2_X4Y55
0,52,DSP,DSP48E2_X0Y52
0,53,DSP,DSP48E2_X0Y53
1,52,DSP,DSP48E2_X1Y52
1,53,DSP,DSP48E2_X1Y53
2,52,DSP,DSP48E2_X2Y52
2,53,DSP,DSP48E2_X2Y53
3,52,DSP,DSP48E2_X3Y52
3,53,DSP,DSP48E2_X3Y53
4,52,DSP,DSP48E2_X4Y52
4,53,DSP,DSP48E2_X4Y53
0,50,DSP,DSP48E2_X0Y50
0,51,DSP,DSP48E2_X0Y51
1,50,DSP,DSP48E2_X1Y50
1,51,DSP,DSP48E2_X1Y51
2,50,DSP,DSP48E2_X2Y50
2,51,DSP,DSP48E2_X2Y51
3,50,DSP,DSP48E2_X3Y50
3,51,DSP,DSP48E2_X3Y51
4,50,DSP,DSP48E2_X4Y50
4,51,DSP,DSP48E2_X4Y51
0,48,DSP,DSP48E2_X0Y48
0,49,DSP,DSP48E2_X0Y49
1,48,DSP,DSP48E2_X1Y48
1,49,DSP,DSP48E2_X1Y49
2,48,DSP,DSP48E2_X2Y48
2,49,DSP,DSP48E2_X2Y49
3,48,DSP,DSP48E2_X3Y48
3,49,DSP,DSP48E2_X3Y49
4,48,DSP,DSP48E2_X4Y48
4,49,DSP,DSP48E2_X4Y49
0,46,DSP,DSP48E2_X0Y46
0,47,DSP,DSP48E2_X0Y47
1,46,DSP,DSP48E2_X1Y46
1,47,DSP,DSP48E2_X1Y47
2,46,DSP,DSP48E2_X2Y46
2,47,DSP,DSP48E2_X2Y47
3,46,DSP,DSP48E2_X3Y46
3,47,DSP,DSP48E2_X3Y47
4,46,DSP,DSP48E2_X4Y46
4,47,DSP,DSP48E2_X4Y47
0,44,DSP,DSP48E2_X0Y44
0,45,DSP,DSP48E2_X0Y45
1,44,DSP,DSP48E2_X1Y44
1,45,DSP,DSP48E2_X1Y45
2,44,DSP,DSP48E2_X2Y44
2,45,DSP,DSP48E2_X2Y45
3,44,DSP,DSP48E2_X3Y44
3,45,DSP,DSP48E2_X3Y45
4,44,DSP,DSP48E2_X4Y44
4,45,DSP,DSP48E2_X4Y45
0,42,DSP,DSP48E2_X0Y42
0,43,DSP,DSP48E2_X0Y43
1,42,DSP,DSP48E2_X1Y42
1,43,DSP,DSP48E2_X1Y43
2,42,DSP,DSP48E2_X2Y42
2,43,DSP,DSP48E2_X2Y43
3,42,DSP,DSP48E2_X3Y42
3,43,DSP,DSP48E2_X3Y43
4,42,DSP,DSP48E2_X4Y42
4,43,DSP,DSP48E2_X4Y43
0,40,DSP,DSP48E2_X0Y40
0,41,DSP,DSP48E2_X0Y41
1,40,DSP,DSP48E2_X1Y40
1,41,DSP,DSP48E2_X1Y41
2,40,DSP,DSP48E2_X2Y40
2,41,DSP,DSP48E2_X2Y41
3,40,DSP,DSP48E2_X3Y40
3,41,DSP,DSP48E2_X3Y41
4,40,DSP,DSP48E2_X4Y40
4,41,DSP,DSP48E2_X4Y41
0,38,DSP,DSP48E2_X0Y38
0,39,DSP,DSP48E2_X0Y39
1,38,DSP,DSP48E2_X1Y38
1,39,DSP,DSP48E2_X1Y39
2,38,DSP,DSP48E2_X2Y38
2,39,DSP,DSP48E2_X2Y39
3,38,DSP,DSP48E2_X3Y38
3,39,DSP,DSP48E2_X3Y39
4,38,DSP,DSP48E2_X4Y38
4,39,DSP,DSP48E2_X4Y39
0,36,DSP,DSP48E2_X0Y36
0,37,DSP,DSP48E2_X0Y37
1,36,DSP,DSP48E2_X1Y36
1,37,DSP,DSP48E2_X1Y37
2,36,DSP,DSP48E2_X2Y36
2,37,DSP,DSP48E2_X2Y37
3,36,DSP,DSP48E2_X3Y36
3,37,DSP,DSP48E2_X3Y37
4,36,DSP,DSP48E2_X4Y36
4,37,DSP,DSP48E2_X4Y37
0,34,DSP,DSP48E2_X0Y34
0,35,DSP,DSP48E2_X0Y35
1,34,DSP,DSP48E2_X1Y34
1,35,DSP,DSP48E2_X1Y35
2,34,DSP,DSP48E2_X2Y34
2,35,DSP,DSP48E2_X2Y35
3,34,DSP,DSP48E2_X3Y34
3,35,DSP,DSP48E2_X3Y35
4,34,DSP,DSP48E2_X4Y34
4,35,DSP,DSP48E2_X4Y35
0,32,DSP,DSP48E2_X0Y32
0,33,DSP,DSP48E2_X0Y33
1,32,DSP,DSP48E2_X1Y32
1,33,DSP,DSP48E2_X1Y33
2,32,DSP,DSP48E2_X2Y32
2,33,DSP,DSP48E2_X2Y33
3,32,DSP,DSP48E2_X3Y32
3,33,DSP,DSP48E2_X3Y33
4,32,DSP,DSP48E2_X4Y32
4,33,DSP,DSP48E2_X4Y33
0,30,DSP,DSP48E2_X0Y30
0,31,DSP,DSP48E2_X0Y31
1,30,DSP,DSP48E2_X1Y30
1,31,DSP,DSP48E2_X1Y31
2,30,DSP,DSP48E2_X2Y30
2,31,DSP,DSP48E2_X2Y31
3,30,DSP,DSP48E2_X3Y30
3,31,DSP,DSP48E2_X3Y31
4,30,DSP,DSP48E2_X4Y30
4,31,DSP,DSP48E2_X4Y31
0,28,DSP,DSP48E2_X0Y28
0,29,DSP,DSP48E2_X0Y29
1,28,DSP,DSP48E2_X1Y28
1,29,DSP,DSP48E2_X1Y29
2,28,DSP,DSP48E2_X2Y28
2,29,DSP,DSP48E2_X2Y29
3,28,DSP,DSP48E2_X3Y28
3,29,DSP,DSP48E2_X3Y29
4,28,DSP,DSP48E2_X4Y28
4,29,DSP,DSP48E2_X4Y29
0,26,DSP,DSP48E2_X0Y26
0,27,DSP,DSP48E2_X0Y27
1,26,DSP,DSP48E2_X1Y26
1,27,DSP,DSP48E2_X1Y27
2,26,DSP,DSP48E2_X2Y26
2,27,DSP,DSP48E2_X2Y27
3,26,DSP,DSP48E2_X3Y26
3,27,DSP,DSP48E2_X3Y27
4,26,DSP,DSP48E2_X4Y26
4,27,DSP,DSP48E2_X4Y27
0,24,DSP,DSP48E2_X0Y24
0,25,DSP,DSP48E2_X0Y25
1,24,DSP,DSP48E2_X1Y24
1,25,DSP,DSP48E2_X1Y25
2,24,DSP,DSP48E2_X2Y24
2,25,DSP,DSP48E2_X2Y25
3,24,DSP,DSP48E2_X3Y24
3,25,DSP,DSP48E2_X3Y25
4,24,DSP,DSP48E2_X4Y24
4,25,DSP,DSP48E2_X4Y25
0,22,DSP,DSP48E2_X0Y22
0,23,DSP,DSP48E2_X0Y23
1,22,DSP,DSP48E2_X1Y22
1,23,DSP,DSP48E2_X1Y23
2,22,DSP,DSP48E2_X2Y22
2,23,DSP,DSP48E2_X2Y23
3,22,DSP,DSP48E2_X3Y22
3,23,DSP,DSP48E2_X3Y23
4,22,DSP,DSP48E2_X4Y22
4,23,DSP,DSP48E2_X4Y23
0,20,DSP,DSP48E2_X0Y20
0,21,DSP,DSP48E2_X0Y21
1,20,DSP,DSP48E2_X1Y20
1,21,DSP,DSP48E2_X1Y21
2,20,DSP,DSP48E2_X2Y20
2,21,DSP,DSP48E2_X2Y21
3,20,DSP,DSP48E2_X3Y20
3,21,DSP,DSP48E2_X3Y21
4,20,DSP,DSP48E2_X4Y20
4,21,DSP,DSP48E2_X4Y21
0,18,DSP,DSP48E2_X0Y18
0,19,DSP,DSP48E2_X0Y19
1,18,DSP,DSP48E2_X1Y18
1,19,DSP,DSP48E2_X1Y19
2,18,DSP,DSP48E2_X2Y18
2,19,DSP,DSP48E2_X2Y19
3,18,DSP,DSP48E2_X3Y18
3,19,DSP,DSP48E2_X3Y19
4,18,DSP,DSP48E2_X4Y18
4,19,DSP,DSP48E2_X4Y19
0,16,DSP,DSP48E2_X0Y16
0,17,DSP,DSP48E2_X0Y17
1,16,DSP,DSP48E2_X1Y16
1,17,DSP,DSP48E2_X1Y17
2,16,DSP,DSP48E2_X2Y16
2,17,DSP,DSP48E2_X2Y17
3,16,DSP,DSP48E2_X3Y16
3,17,DSP,DSP48E2_X3Y17
4,16,DSP,DSP48E2_X4Y16
4,17,DSP,DSP48E2_X4Y17
0,14,DSP,DSP48E2_X0Y14
0,15,DSP,DSP48E2_X0Y15
1,14,DSP,DSP48E2_X1Y14
1,15,DSP,DSP48E2_X1Y15
2,14,DSP,DSP48E2_X2Y14
2,15,DSP,DSP48E2_X2Y15
3,14,DSP,DSP48E2_X3Y14
3,15,DSP,DSP48E2_X3Y15
4,14,DSP,DSP48E2_X4Y14
4,15,DSP,DSP48E2_X4Y15
0,12,DSP,DSP48E2_X0Y12
0,13,DSP,DSP48E2_X0Y13
1,12,DSP,DSP48E2_X1Y12
1,13,DSP,DSP48E2_X1Y13
2,12,DSP,DSP48E2_X2Y12
2,13,DSP,DSP48E2_X2Y13
3,12,DSP,DSP48E2_X3Y12
3,13,DSP,DSP48E2_X3Y13
4,12,DSP,DSP48E2_X4Y12
4,13,DSP,DSP48E2_X4Y13
0,10,DSP,DSP48E2_X0Y10
0,11,DSP,DSP48E2_X0Y11
1,10,DSP,DSP48E2_X1Y10
1,11,DSP,DSP48E2_X1Y11
2,10,DSP,DSP48E2_X2Y10
2,11,DSP,DSP48E2_X2Y11
3,10,DSP,DSP48E2_X3Y10
3,11,DSP,DSP48E2_X3Y11
4,10,DSP,DSP48E2_X4Y10
4,11,DSP,DSP48E2_X4Y11
0,8,DSP,DSP48E2_X0Y8
0,9,DSP,DSP48E2_X0Y9
1,8,DSP,DSP48E2_X1Y8
1,9,DSP,DSP48E2_X1Y9
2,8,DSP,DSP48E2_X2Y8
2,9,DSP,DSP48E2_X2Y9
3,8,DSP,DSP48E2_X3Y8
3,9,DSP,DSP48E2_X3Y9
4,8,DSP,DSP48E2_X4Y8
4,9,DSP,DSP48E2_X4Y9
0,6,DSP,DSP48E2_X0Y6
0,7,DSP,DSP48E2_X0Y7
1,6,DSP,DSP48E2_X1Y6
1,7,DSP,DSP48E2_X1Y7
2,6,DSP,DSP48E2_X2Y6
2,7,DSP,DSP48E2_X2Y7
3,6,DSP,DSP48E2_X3Y6
3,7,DSP,DSP48E2_X3Y7
4,6,DSP,DSP48E2_X4Y6
4,7,DSP,DSP48E2_X4Y7
0,4,DSP,DSP48E2_X0Y4
0,5,DSP,DSP48E2_X0Y5
1,4,DSP,DSP48E2_X1Y4
1,5,DSP,DSP48E2_X1Y5
2,4,DSP,DSP48E2_X2Y4
2,5,DSP,DSP48E2_X2Y5
3,4,DSP,DSP48E2_X3Y4
3,5,DSP,DSP48E2_X3Y5
4,4,DSP,DSP48E2_X4Y4
4,5,DSP,DSP48E2_X4Y5
0,2,DSP,DSP48E2_X0Y2
0,3,DSP,DSP48E2_X0Y3
1,2,DSP,DSP48E2_X1Y2
1,3,DSP,DSP48E2_X1Y3
2,2,DSP,DSP48E2_X2Y2
2,3,DSP,DSP48E2_X2Y3
3,2,DSP,DSP48E2_X3Y2
3,3,DSP,DSP48E2_X3Y3
4,2,DSP,DSP48E2_X4Y2
4,3,DSP,DSP48E2_X4Y3
0,0,DSP,DSP48E2_X0Y0
0,1,DSP,DSP48E2_X0Y1
1,0,DSP,DSP48E2_X1Y0
1,1,DSP,DSP48E2_X1Y1
2,0,DSP,DSP48E2_X2Y0
2,1,DSP,DSP48E2_X2Y1
3,0,DSP,DSP48E2_X3Y0
3,1,DSP,DSP48E2_X3Y1
4,0,DSP,DSP48E2_X4Y0
4,1,DSP,DSP48E2_X4Y1
